time_ms,temp_cC,pressPa,mag_x,mag_y,mag_z,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,latitude,longitude,flags_raw,flag_armed,flag_gps_fix,flag_altitude_hold,flag_battery_low,flag_sensor_error,flag_recovery_mode,flag_data_logging,flag_telemetry_active,timestamp,time_s,altitude,accel_total,mag_total,speed,temperature,battery_voltage,rssi,roll,pitch,yaw
48000,25.000000,193281,-169,-64,161,1226,1587,685,-122.100000,-36.200000,-64.900000,-51.618382,37.617600,22,False,True,True,False,True,False,False,False,1970-01-01 13:20:00,48.000000,-5796.830300,2.119167,242.028924,0.000000,25.000000,7.350000,-100,66.653426,-31.439453,-159.258412
48100,25.000000,193281,-21,-207,-53,1935,1357,1807,-99.600000,104.100000,-72.000000,-51.618382,37.617600,22,False,True,True,False,True,False,False,False,1970-01-01 13:21:40,48.100000,-5796.830300,2.975050,214.706777,0.000000,25.000000,7.350000,-100,36.905394,-39.308376,-95.792796
48200,25.000000,193281,-358,226,280,-1738,-1562,-1675,-123.100000,56.000000,82.200000,-51.618382,37.617600,22,False,True,True,False,True,False,False,False,1970-01-01 13:23:20,48.200000,-5796.830300,2.875085,507.582506,0.000000,25.000000,7.350000,-100,-136.999319,36.640472,147.736400
48300,25.000000,193281,16,153,255,-928,1280,1283,51.700000,1.900000,166.400000,-51.618382,37.617600,22,False,True,True,False,True,False,False,False,1970-01-01 13:25:00,48.300000,-5796.830300,2.036093,297.808663,0.000000,25.000000,7.350000,-100,44.932935,30.411552,84.029984
48400,25.000000,193281,-3,-81,-86,228,633,1818,-151.300000,104.900000,11.600000,-51.618382,37.617600,22,False,True,True,False,True,False,False,False,1970-01-01 13:26:40,48.400000,-5796.830300,1.938504,118.177832,0.000000,25.000000,7.350000,-100,19.197342,-18.720356,-92.121096
48500,25.000000,193281,-380,-89,0,-410,-431,125,-146.700000,59.200000,162.000000,-51.618382,37.617600,22,False,True,True,False,True,False,False,False,1970-01-01 13:28:20,48.500000,-5796.830300,0.607854,390.283230,0.000000,25.000000,7.350000,-100,-73.826615,34.575982,-166.818323
48600,25.000000,193281,236,-233,208,1432,-885,753,168.700000,-0.200000,-142.100000,-51.618382,37.617600,22,False,True,True,False,True,False,False,False,1970-01-01 13:30:00,48.600000,-5796.830300,1.844142,391.470305,0.000000,25.000000,7.350000,-100,-49.607286,-40.386395,-44.633507
48700,25.000000,193281,76,-145,-107,1941,1263,245,104.800000,47.500000,-20.300000,-51.618382,37.617600,22,False,True,True,False,True,False,False,False,1970-01-01 13:31:40,48.700000,-5796.830300,2.328664,195.576072,0.000000,25.000000,7.350000,-100,79.021960,-39.968969,-62.339261
48800,25.000000,193281,-380,-294,-408,-1615,199,584,-63.000000,153.900000,11.800000,-51.618382,37.617600,22,False,True,True,False,True,False,False,False,1970-01-01 13:33:20,48.800000,-5796.830300,1.728838,630.317380,0.000000,25.000000,7.350000,-100,18.816719,44.784154,-142.271446
48900,25.000000,193281,190,-219,117,-674,1284,-248,170.800000,-87.000000,60.500000,-51.618382,37.617600,22,False,True,True,False,True,False,False,False,1970-01-01 13:35:00,48.900000,-5796.830300,1.471202,312.649964,0.000000,25.000000,7.350000,-100,100.931861,24.928055,-49.055749
49000,25.000000,193281,-335,290,-27,1472,1937,1119,69.900000,-120.400000,119.300000,-51.618382,37.617600,22,False,True,True,False,True,False,False,False,1970-01-01 13:36:40,49.000000,-5796.830300,2.677856,443.907648,0.000000,25.000000,7.350000,-100,59.985082,-31.176119,139.118190
49100,25.000000,193281,-285,30,456,-892,584,-57,149.300000,125.500000,143.200000,-51.618382,37.617600,22,False,True,True,False,True,False,False,False,1970-01-01 13:38:20,49.100000,-5796.830300,1.067693,538.573115,0.000000,25.000000,7.350000,-100,95.574568,39.917167,173.990994
49200,25.000000,193281,-406,-26,110,-1188,1147,1881,69.000000,-82.300000,-43.200000,-51.618382,37.617600,22,False,True,True,False,True,False,False,False,1970-01-01 13:40:00,49.200000,-5796.830300,2.503021,421.440387,0.000000,25.000000,7.350000,-100,31.374088,35.731689,-176.335816
49300,25.000000,193281,296,421,396,657,-119,48,-141.600000,-169.400000,3.000000,-51.618382,37.617600,22,False,True,True,False,True,False,False,False,1970-01-01 13:41:40,49.300000,-5796.830300,0.669413,649.363535,0.000000,25.000000,7.350000,-100,-68.032757,-44.537642,54.889412
49400,25.000000,193281,-1,426,-37,182,1618,-1390,-170.500000,-37.800000,92.700000,-51.618382,37.617600,22,False,True,True,False,True,False,False,False,1970-01-01 13:43:20,49.400000,-5796.830300,2.140829,427.604958,0.000000,25.000000,7.350000,-100,130.665390,-6.378024,90.134497
49500,25.000000,193281,146,112,42,-1298,-194,790,132.200000,175.000000,86.200000,-51.618382,37.617600,22,False,True,True,False,True,False,False,False,1970-01-01 13:45:00,49.500000,-5796.830300,1.531842,188.743212,0.000000,25.000000,7.350000,-100,-13.797085,44.683552,37.492653
49600,25.000000,193281,-83,-113,-107,-805,100,1395,-138.900000,17.400000,-84.400000,-51.618382,37.617600,22,False,True,True,False,True,False,False,False,1970-01-01 13:46:40,49.600000,-5796.830300,1.613707,176.371766,0.000000,25.000000,7.350000,-100,4.100211,44.780650,-126.297776
49700,25.000000,193281,-450,-327,-76,96,1630,-1944,-137.500000,-93.700000,-70.200000,-51.618382,37.617600,22,False,True,True,False,True,False,False,False,1970-01-01 13:48:20,49.700000,-5796.830300,2.538750,561.431207,0.000000,25.000000,7.350000,-100,140.020929,-3.364765,-143.995345
49800,25.000000,193281,495,1,328,-157,76,-1542,-170.300000,-165.100000,-102.000000,-51.618382,37.617600,22,False,True,True,False,True,False,False,False,1970-01-01 13:50:00,49.800000,-5796.830300,1.551834,593.809734,0.000000,25.000000,7.350000,-100,177.178367,41.989958,0.115749
49900,25.000000,193281,295,355,-419,253,1740,1827,178.800000,-92.500000,91.600000,-51.618382,37.617600,22,False,True,True,False,True,False,False,False,1970-01-01 13:51:40,49.900000,-5796.830300,2.535653,623.386718,0.000000,25.000000,7.350000,-100,43.602819,-8.188045,50.273896
